episode,step,reward,mean_100
3071,855601,500.0,446.03
3072,856101,500.0,446.03
3073,856601,500.0,446.03
3074,857101,500.0,447.39
3075,857601,500.0,450.01
3076,858101,500.0,450.01
3077,858601,500.0,450.65
3078,859101,500.0,453.48
3079,859601,500.0,453.48
3080,859812,211.0,451.39
3081,860108,296.0,449.35
3082,860608,500.0,449.35
3083,861108,500.0,449.35
3084,861605,497.0,449.32
3085,862105,500.0,449.32
3086,862538,433.0,449.59
3087,863038,500.0,449.59
3088,863538,500.0,449.59
3089,864038,500.0,449.59
3090,864538,500.0,452.64
3091,865038,500.0,452.64
3092,865244,206.0,449.7
3093,865649,405.0,448.75
3094,866149,500.0,448.75
3095,866430,281.0,446.56
3096,866714,284.0,444.4
3097,867145,431.0,443.71
3098,867634,489.0,443.6
3099,868134,500.0,443.6
3100,868634,500.0,447.22
3101,868918,284.0,445.06
3102,869322,404.0,444.1
3103,869822,500.0,444.1
3104,870322,500.0,444.1
3105,870822,500.0,447.16
3106,871322,500.0,447.16
3107,871822,500.0,448.87
3108,872322,500.0,452.19
3109,872822,500.0,452.19
3110,873322,500.0,452.19
3111,873822,500.0,453.98
3112,874322,500.0,454.87
3113,874822,500.0,454.87
3114,875322,500.0,456.72
3115,875822,500.0,456.72
3116,876091,269.0,454.41
3117,876591,500.0,454.41
3118,876838,247.0,451.88
3119,877338,500.0,451.95
3120,877838,500.0,453.9
3121,878338,500.0,453.9
3122,878838,500.0,453.9
3123,879028,190.0,453.0
3124,879528,500.0,456.38
3125,880028,500.0,456.38
3126,880528,500.0,456.38
3127,881028,500.0,456.38
3128,881528,500.0,456.38
3129,882028,500.0,458.42
3130,882268,240.0,455.82
3131,882768,500.0,455.82
3132,883268,500.0,457.47
3133,883768,500.0,457.47
3134,884268,500.0,457.47
3135,884593,325.0,456.45
3136,884752,159.0,453.04
3137,885252,500.0,454.04
3138,885752,500.0,454.04
3139,886252,500.0,454.04
3140,886752,500.0,454.04
3141,887172,420.0,453.24
3142,887672,500.0,453.24
3143,888067,395.0,452.19
3144,888567,500.0,452.19
3145,889067,500.0,455.46
3146,889567,500.0,455.46
3147,890067,500.0,455.46
3148,890567,500.0,455.46
3149,891067,500.0,456.84
3150,891531,464.0,456.83
3151,892031,500.0,456.83
3152,892531,500.0,457.42
3153,893031,500.0,457.42
3154,893531,500.0,458.58
3155,894031,500.0,458.58
3156,894531,500.0,461.91
3157,895031,500.0,461.91
3158,895531,500.0,461.91
3159,896031,500.0,463.78
3160,896531,500.0,463.78
3161,897031,500.0,463.78
3162,897531,500.0,463.78
3163,898026,495.0,463.73
3164,898526,500.0,463.73
3165,899026,500.0,463.73
3166,899526,500.0,464.25
3167,900026,500.0,464.25
3168,900526,500.0,464.25
3169,901026,500.0,464.25
3170,901269,243.0,461.68
3171,901769,500.0,461.68
3172,902269,500.0,461.68
3173,902769,500.0,461.68
3174,903269,500.0,461.68
3175,903769,500.0,461.68
3176,904269,500.0,461.68
3177,904769,500.0,461.68
3178,905269,500.0,461.68
3179,905769,500.0,461.68
3180,906116,347.0,463.04
3181,906616,500.0,465.08
3182,907061,445.0,464.53
3183,907561,500.0,464.53
3184,908061,500.0,464.56
3185,908516,455.0,464.11
3186,909016,500.0,464.78
3187,909471,455.0,464.33
3188,909971,500.0,464.33
3189,910471,500.0,464.33
3190,910971,500.0,464.33
3191,911471,500.0,464.33
3192,911971,500.0,467.27
3193,912471,500.0,468.22
3194,912971,500.0,468.22
3195,913382,411.0,469.52
3196,913882,500.0,471.68
3197,914382,500.0,472.37
3198,914641,259.0,470.07
3199,914762,121.0,466.28
3200,915262,500.0,466.28
3201,915762,500.0,468.44
3202,916104,342.0,467.82
3203,916604,500.0,467.82
3204,917083,479.0,467.61
3205,917583,500.0,467.61
3206,918083,500.0,467.61
3207,918527,444.0,467.05
3208,919027,500.0,467.05
3209,919425,398.0,466.03
3210,919925,500.0,466.03
3211,920425,500.0,466.03
3212,920688,263.0,463.66
3213,921029,341.0,462.07
3214,921234,205.0,459.12
3215,921734,500.0,459.12
3216,922234,500.0,461.43
3217,922734,500.0,461.43
3218,923056,322.0,462.18
3219,923556,500.0,462.18
3220,924056,500.0,462.18
3221,924556,500.0,462.18
3222,925056,500.0,462.18
3223,925556,500.0,465.28
3224,926056,500.0,465.28
3225,926255,199.0,462.27
3226,926523,268.0,459.95
3227,927023,500.0,459.95
3228,927523,500.0,459.95
3229,928023,500.0,459.95
3230,928523,500.0,462.55
3231,929023,500.0,462.55
3232,929523,500.0,462.55
3233,930023,500.0,462.55
3234,930523,500.0,462.55
3235,930799,276.0,462.06
3236,931299,500.0,465.47
3237,931799,500.0,465.47
3238,932299,500.0,465.47
3239,932601,302.0,463.49
3240,933101,500.0,463.49
3241,933601,500.0,464.29
3242,934101,500.0,464.29
3243,934601,500.0,465.34
3244,935101,500.0,465.34
3245,935503,402.0,464.36
3246,936003,500.0,464.36
3247,936503,500.0,464.36
3248,937003,500.0,464.36
3249,937503,500.0,464.36
3250,938003,500.0,464.72
3251,938428,425.0,463.97
3252,938620,192.0,460.89
3253,939120,500.0,460.89
3254,939620,500.0,460.89
3255,940120,500.0,460.89
3256,940620,500.0,460.89
3257,941120,500.0,460.89
3258,941257,137.0,457.26
3259,941757,500.0,457.26
3260,942257,500.0,457.26
3261,942757,500.0,457.26
3262,943095,338.0,455.64
3263,943579,484.0,455.53
3264,943956,377.0,454.3
3265,944209,253.0,451.83
3266,944631,422.0,451.05
3267,944934,303.0,449.08
3268,945343,409.0,448.17
3269,945685,342.0,446.59
3270,946185,500.0,449.16
3271,946619,434.0,448.5
3272,947119,500.0,448.5
3273,947407,288.0,446.38
3274,947907,500.0,446.38
3275,948168,261.0,443.99
3276,948668,500.0,443.99
3277,949168,500.0,443.99
3278,949668,500.0,443.99
3279,950039,371.0,442.7
3280,950481,442.0,443.65
3281,950981,500.0,443.65
3282,951241,260.0,441.8
3283,951741,500.0,441.8
3284,952241,500.0,441.8
3285,952634,393.0,441.18
3286,953134,500.0,441.18
3287,953634,500.0,441.63
3288,954134,500.0,441.63
3289,954334,200.0,438.63
3290,954494,160.0,435.23
3291,954994,500.0,435.23
3292,955494,500.0,435.23
3293,955994,500.0,435.23
3294,956494,500.0,435.23
3295,956994,500.0,436.12
3296,957380,386.0,434.98
3297,957880,500.0,434.98
3298,958380,500.0,437.39
3299,958880,500.0,441.18
3300,959380,500.0,441.18
3301,959847,467.0,440.85
3302,960347,500.0,442.43
3303,960833,486.0,442.29
3304,961333,500.0,442.5
3305,961833,500.0,442.5
3306,962333,500.0,442.5
3307,962833,500.0,443.06
3308,963333,500.0,443.06
3309,963833,500.0,444.08
3310,964333,500.0,444.08
3311,964456,123.0,440.31
3312,964777,321.0,440.89
3313,965277,500.0,442.48
3314,965777,500.0,445.43
3315,966277,500.0,445.43
3316,966559,282.0,443.25
3317,966828,269.0,440.94
3318,967328,500.0,442.72
3319,967790,462.0,442.34
3320,968121,331.0,440.65
3321,968612,491.0,440.56
3322,968872,260.0,438.16
3323,969372,500.0,438.16
3324,969629,257.0,435.73
3325,970040,411.0,437.85
3326,970249,209.0,437.26
3327,970642,393.0,436.19
3328,971142,500.0,436.19
3329,971588,446.0,435.65
3330,972068,480.0,435.45
3331,972568,500.0,435.45
3332,972917,349.0,433.94
3333,973274,357.0,432.51
3334,973774,500.0,432.51
3335,974075,301.0,432.76
3336,974312,237.0,430.13
3337,974812,500.0,430.13
3338,975312,500.0,430.13
3339,975620,308.0,430.19
3340,975933,313.0,428.32
3341,976346,413.0,427.45
3342,976684,338.0,425.83
3343,977184,500.0,425.83
3344,977477,293.0,423.76
3345,977953,476.0,424.5
3346,978419,466.0,424.16
3347,978919,500.0,424.16
3348,979419,500.0,424.16
3349,979919,500.0,424.16
3350,980324,405.0,423.21
3351,980824,500.0,423.96
3352,981324,500.0,427.04
3353,981509,185.0,423.89
3354,982009,500.0,423.89
3355,982410,401.0,422.9
3356,982673,263.0,420.53
3357,983173,500.0,420.53
3358,983612,439.0,423.55
3359,984112,500.0,423.55
3360,984612,500.0,423.55
3361,985112,500.0,423.55
3362,985612,500.0,425.17
3363,986012,400.0,424.33
3364,986512,500.0,425.56
3365,987012,500.0,428.03
3366,987353,341.0,427.22
3367,987853,500.0,429.19
3368,988353,500.0,430.1
3369,988721,368.0,430.36
3370,989221,500.0,430.36
3371,989678,457.0,430.59
3372,990106,428.0,429.87
3373,990606,500.0,431.99
3374,991106,500.0,431.99
3375,991282,176.0,431.14
3376,991782,500.0,431.14
3377,992282,500.0,431.14
3378,992782,500.0,431.14
3379,993282,500.0,432.43
3380,993782,500.0,433.01
3381,994016,234.0,430.35
3382,994516,500.0,432.75
3383,995016,500.0,432.75
3384,995516,500.0,432.75
3385,996016,500.0,433.82
3386,996516,500.0,433.82
3387,996889,373.0,432.55
3388,997389,500.0,432.55
3389,997849,460.0,435.15
3390,998349,500.0,438.55
3391,998849,500.0,438.55
3392,999349,500.0,438.55
3393,999849,500.0,438.55
3394,1000142,293.0,436.48
3395,1000642,500.0,436.48
3396,1000847,205.0,434.67
3397,1001347,500.0,434.67
3398,1001847,500.0,434.67
3399,1002288,441.0,434.08
3400,1002788,500.0,434.08
3401,1003168,380.0,433.21
3402,1003668,500.0,433.21
3403,1004168,500.0,433.35
3404,1004668,500.0,433.35
3405,1004915,247.0,430.82
3406,1005414,499.0,430.81
3407,1005914,500.0,430.81
3408,1006338,424.0,430.05
3409,1006821,483.0,429.88
3410,1007321,500.0,429.88
3411,1007821,500.0,433.65
3412,1008321,500.0,435.44
3413,1008821,500.0,435.44
3414,1009321,500.0,435.44
3415,1009821,500.0,435.44
3416,1010321,500.0,437.62
3417,1010821,500.0,439.93
3418,1011321,500.0,439.93
3419,1011685,364.0,438.95
3420,1012185,500.0,440.64
3421,1012677,492.0,440.65
3422,1012991,314.0,441.19
3423,1013417,426.0,440.45
3424,1013517,100.0,438.88
3425,1014017,500.0,439.77
3426,1014427,410.0,441.78
3427,1014927,500.0,442.85
3428,1015427,500.0,442.85
3429,1015927,500.0,443.39
3430,1016427,500.0,443.59
3431,1016927,500.0,443.59
3432,1017427,500.0,445.1
3433,1017927,500.0,446.53
3434,1018427,500.0,446.53
3435,1018927,500.0,448.52
3436,1019427,500.0,451.15
3437,1019927,500.0,451.15
3438,1020427,500.0,451.15
3439,1020927,500.0,453.07
3440,1021427,500.0,454.94
3441,1021927,500.0,455.81
3442,1022427,500.0,457.43
3443,1022927,500.0,457.43
3444,1023173,246.0,456.96
3445,1023673,500.0,457.2
3446,1023818,145.0,453.99
3447,1024201,383.0,452.82
3448,1024701,500.0,452.82
3449,1025047,346.0,451.28
3450,1025504,457.0,451.8
3451,1026004,500.0,451.8
3452,1026504,500.0,451.8
3453,1027004,500.0,454.95
3454,1027270,266.0,452.61
3455,1027770,500.0,453.6
3456,1028270,500.0,455.97
3457,1028770,500.0,455.97
3458,1029270,500.0,456.58
3459,1029438,168.0,453.26
3460,1029889,451.0,452.77
3461,1030389,500.0,452.77
3462,1030889,500.0,452.77
3463,1031389,500.0,453.77
3464,1031818,429.0,453.06
3465,1032318,500.0,453.06
3466,1032818,500.0,454.65
3467,1033318,500.0,454.65
3468,1033818,500.0,454.65
3469,1034318,500.0,455.97
3470,1034628,310.0,454.07
3471,1035128,500.0,454.5
3472,1035628,500.0,455.22
3473,1036128,500.0,455.22
3474,1036628,500.0,455.22
3475,1037047,419.0,457.65
3476,1037459,412.0,456.77
3477,1037959,500.0,456.77
3478,1038246,287.0,454.64
3479,1038617,371.0,453.35
3480,1039081,464.0,452.99
3481,1039581,500.0,455.65
3482,1040081,500.0,455.65
3483,1040485,404.0,454.69
3484,1040985,500.0,454.69
3485,1041245,260.0,452.29
3486,1041521,276.0,450.05
3487,1042021,500.0,451.32
3488,1042480,459.0,450.91
3489,1042684,204.0,448.35
3490,1043184,500.0,448.35
3491,1043684,500.0,448.35
3492,1044184,500.0,448.35
3493,1044684,500.0,448.35
3494,1044959,275.0,448.17
3495,1045459,500.0,448.17
3496,1045959,500.0,451.12
3497,1046330,371.0,449.83
3498,1046652,322.0,448.05
3499,1047005,353.0,447.17
3500,1047439,434.0,446.51
3501,1047911,472.0,447.43
3502,1048411,500.0,447.43
3503,1048911,500.0,447.43
3504,1049411,500.0,447.43
3505,1049911,500.0,449.96
3506,1050269,358.0,448.55
3507,1050732,463.0,448.18
3508,1051232,500.0,448.94
3509,1051732,500.0,449.11
3510,1052232,500.0,449.11
3511,1052732,500.0,449.11
3512,1053232,500.0,449.11
3513,1053732,500.0,449.11
3514,1054232,500.0,449.11
3515,1054732,500.0,449.11
3516,1055232,500.0,449.11
3517,1055732,500.0,449.11
3518,1056035,303.0,447.14
3519,1056520,485.0,448.35
3520,1057020,500.0,448.35
3521,1057520,500.0,448.43
3522,1058020,500.0,450.29
3523,1058408,388.0,449.91
3524,1058908,500.0,453.91
3525,1059408,500.0,453.91
3526,1059908,500.0,454.81
3527,1060408,500.0,454.81
3528,1060644,236.0,452.17
3529,1061144,500.0,452.17
3530,1061644,500.0,452.17
3531,1062144,500.0,452.17
3532,1062644,500.0,452.17
3533,1062886,242.0,449.59
3534,1063386,500.0,449.59
3535,1063886,500.0,449.59
3536,1064366,480.0,449.39
3537,1064866,500.0,449.39
3538,1065366,500.0,449.39
3539,1065866,500.0,449.39
3540,1066366,500.0,449.39
3541,1066866,500.0,449.39
3542,1067366,500.0,449.39
3543,1067866,500.0,449.39
3544,1068366,500.0,451.93
3545,1068866,500.0,451.93
3546,1069366,500.0,455.48
3547,1069866,500.0,456.65
3548,1070366,500.0,456.65
3549,1070629,263.0,455.82
3550,1071129,500.0,456.25
3551,1071629,500.0,456.25
3552,1072129,500.0,456.25
3553,1072629,500.0,456.25
3554,1073129,500.0,458.59
3555,1073629,500.0,458.59
3556,1074129,500.0,458.59
3557,1074629,500.0,458.59
3558,1075129,500.0,458.59
3559,1075629,500.0,461.91
3560,1076129,500.0,462.4
3561,1076629,500.0,462.4
3562,1077129,500.0,462.4
3563,1077629,500.0,462.4
3564,1078129,500.0,463.11
3565,1078629,500.0,463.11
3566,1079129,500.0,463.11
3567,1079629,500.0,463.11
3568,1080060,431.0,462.42
3569,1080560,500.0,462.42
3570,1081060,500.0,464.32
3571,1081558,498.0,464.3
3572,1082058,500.0,464.3
3573,1082558,500.0,464.3
3574,1083049,491.0,464.21
3575,1083412,363.0,463.65
3576,1083912,500.0,464.53
3577,1084412,500.0,464.53
3578,1084912,500.0,466.66
3579,1085300,388.0,466.83
3580,1085800,500.0,467.19
3581,1086300,500.0,467.19
3582,1086800,500.0,467.19
3583,1087283,483.0,467.98
3584,1087783,500.0,467.98
3585,1088137,354.0,468.92
3586,1088637,500.0,471.16
3587,1089137,500.0,471.16
3588,1089637,500.0,471.57
3589,1090137,500.0,474.53
3590,1090637,500.0,474.53
3591,1091137,500.0,474.53
3592,1091637,500.0,474.53
3593,1092137,500.0,474.53
3594,1092637,500.0,476.78
